agent,period,subsidy,state,action,next_state
112.0,6.0,0.0,3.0,1.0,0.0
112.0,7.0,0.0,0.0,0.0,1.0
112.0,8.0,0.0,1.0,0.0,1.0
112.0,9.0,0.0,1.0,1.0,0.0
112.0,10.0,0.0,0.0,0.0,1.0
112.0,11.0,0.0,1.0,1.0,0.0
112.0,12.0,0.0,0.0,1.0,0.0
112.0,13.0,0.0,0.0,1.0,0.0
112.0,14.0,0.0,0.0,1.0,0.0
112.0,15.0,0.0,0.0,0.0,1.0
112.0,16.0,0.0,1.0,0.0,2.0
112.0,17.0,0.0,2.0,0.0,3.0
112.0,18.0,0.0,3.0,0.0,3.0
112.0,19.0,0.0,3.0,0.0,4.0
112.0,20.0,0.0,4.0,1.0,0.0
112.0,21.0,0.0,0.0,0.0,1.0
112.0,22.0,0.0,1.0,1.0,0.0
112.0,23.0,0.0,0.0,0.0,1.0
112.0,24.0,0.0,1.0,0.0,2.0
112.0,25.0,0.0,2.0,0.0,3.0
112.0,26.0,0.0,3.0,1.0,0.0
112.0,27.0,0.0,0.0,0.0,0.0
112.0,28.0,0.0,0.0,0.0,1.0
112.0,29.0,0.0,1.0,0.0,1.0
112.0,30.0,0.0,1.0,0.0,1.0
112.0,31.0,0.0,1.0,0.0,2.0
112.0,32.0,0.0,2.0,0.0,2.0
112.0,33.0,0.0,2.0,0.0,3.0
112.0,34.0,0.0,3.0,1.0,0.0
113.0,0.0,0.4,3.0,1.0,0.0
113.0,1.0,0.4,0.0,1.0,0.0
113.0,2.0,0.4,0.0,0.0,0.0
113.0,3.0,0.4,0.0,0.0,1.0
113.0,4.0,0.4,1.0,0.0,2.0
113.0,5.0,0.4,2.0,0.0,3.0
113.0,6.0,0.4,3.0,0.0,4.0
113.0,7.0,0.4,4.0,1.0,1.0
113.0,8.0,0.4,1.0,0.0,2.0
113.0,9.0,0.4,2.0,0.0,3.0
113.0,10.0,0.4,3.0,1.0,0.0
113.0,11.0,0.4,0.0,0.0,1.0
113.0,12.0,0.4,1.0,0.0,2.0
113.0,13.0,0.4,2.0,0.0,2.0
113.0,14.0,0.4,2.0,1.0,1.0
113.0,15.0,0.4,1.0,0.0,2.0
113.0,16.0,0.4,2.0,1.0,0.0
113.0,17.0,0.4,0.0,0.0,1.0
113.0,18.0,0.4,1.0,0.0,1.0
113.0,19.0,0.4,1.0,1.0,0.0
113.0,20.0,0.4,0.0,0.0,0.0
113.0,21.0,0.4,0.0,0.0,1.0
113.0,22.0,0.4,1.0,0.0,2.0
113.0,23.0,0.4,2.0,1.0,0.0
113.0,24.0,0.4,0.0,0.0,1.0
113.0,25.0,0.4,1.0,0.0,2.0
113.0,26.0,0.4,2.0,0.0,3.0
113.0,27.0,0.4,3.0,0.0,4.0
113.0,28.0,0.4,4.0,1.0,1.0
113.0,29.0,0.4,1.0,0.0,2.0
113.0,30.0,0.4,2.0,1.0,0.0
113.0,31.0,0.4,0.0,1.0,0.0
113.0,32.0,0.4,0.0,0.0,0.0
113.0,33.0,0.4,0.0,0.0,1.0
113.0,34.0,0.4,1.0,1.0,0.0
114.0,0.0,0.0,3.0,1.0,0.0
114.0,1.0,0.0,0.0,0.0,1.0
114.0,2.0,0.0,1.0,1.0,0.0
114.0,3.0,0.0,0.0,0.0,1.0
114.0,4.0,0.0,1.0,1.0,0.0
114.0,5.0,0.0,0.0,0.0,1.0
114.0,6.0,0.0,1.0,0.0,1.0
114.0,7.0,0.0,1.0,0.0,1.0
114.0,8.0,0.0,1.0,1.0,0.0
114.0,9.0,0.0,0.0,1.0,0.0
114.0,10.0,0.0,0.0,0.0,0.0
114.0,11.0,0.0,0.0,0.0,1.0
114.0,12.0,0.0,1.0,0.0,2.0
114.0,13.0,0.0,2.0,1.0,0.0
114.0,14.0,0.0,0.0,0.0,1.0
114.0,15.0,0.0,1.0,0.0,1.0
114.0,16.0,0.0,1.0,1.0,0.0
114.0,17.0,0.0,0.0,0.0,1.0
114.0,18.0,0.0,1.0,0.0,2.0
114.0,19.0,0.0,2.0,0.0,3.0
114.0,20.0,0.0,3.0,0.0,4.0
114.0,21.0,0.0,4.0,0.0,4.0
114.0,22.0,0.0,4.0,1.0,0.0
114.0,23.0,0.0,0.0,0.0,0.0
114.0,24.0,0.0,0.0,1.0,0.0
114.0,25.0,0.0,0.0,0.0,1.0
114.0,26.0,0.0,1.0,1.0,0.0
114.0,27.0,0.0,0.0,0.0,0.0
114.0,28.0,0.0,0.0,0.0,1.0
114.0,29.0,0.0,1.0,0.0,2.0
114.0,30.0,0.0,2.0,0.0,2.0
114.0,31.0,0.0,2.0,0.0,3.0
114.0,32.0,0.0,3.0,0.0,4.0
114.0,33.0,0.0,4.0,1.0,0.0
114.0,34.0,0.0,0.0,0.0,0.0
115.0,0.0,0.4,2.0,1.0,0.0
115.0,1.0,0.4,0.0,0.0,0.0
115.0,2.0,0.4,0.0,1.0,0.0
115.0,3.0,0.4,0.0,1.0,0.0
115.0,4.0,0.4,0.0,0.0,1.0
115.0,5.0,0.4,1.0,0.0,2.0
115.0,6.0,0.4,2.0,0.0,3.0
115.0,7.0,0.4,3.0,1.0,0.0
115.0,8.0,0.4,0.0,0.0,1.0
115.0,9.0,0.4,1.0,1.0,0.0
115.0,10.0,0.4,0.0,1.0,0.0
115.0,11.0,0.4,0.0,0.0,0.0
115.0,12.0,0.4,0.0,0.0,0.0
115.0,13.0,0.4,0.0,0.0,0.0
115.0,14.0,0.4,0.0,1.0,0.0
115.0,15.0,0.4,0.0,0.0,0.0
115.0,16.0,0.4,0.0,0.0,1.0
115.0,17.0,0.4,1.0,0.0,2.0
115.0,18.0,0.4,2.0,0.0,3.0
115.0,19.0,0.4,3.0,0.0,4.0
115.0,20.0,0.4,4.0,0.0,4.0
115.0,21.0,0.4,4.0,1.0,0.0
115.0,22.0,0.4,0.0,0.0,1.0
115.0,23.0,0.4,1.0,0.0,1.0
115.0,24.0,0.4,1.0,0.0,2.0
115.0,25.0,0.4,2.0,1.0,1.0
115.0,26.0,0.4,1.0,1.0,1.0
115.0,27.0,0.4,1.0,1.0,0.0
115.0,28.0,0.4,0.0,1.0,0.0
115.0,29.0,0.4,0.0,0.0,1.0
115.0,30.0,0.4,1.0,0.0,1.0
115.0,31.0,0.4,1.0,0.0,1.0
115.0,32.0,0.4,1.0,1.0,0.0
115.0,33.0,0.4,0.0,0.0,1.0
115.0,34.0,0.4,1.0,1.0,0.0
116.0,0.0,0.0,3.0,1.0,1.0
116.0,1.0,0.0,1.0,0.0,2.0
116.0,2.0,0.0,2.0,1.0,0.0
116.0,3.0,0.0,0.0,0.0,1.0
116.0,4.0,0.0,1.0,0.0,2.0
116.0,5.0,0.0,2.0,0.0,3.0
116.0,6.0,0.0,3.0,1.0,0.0
116.0,7.0,0.0,0.0,0.0,1.0
116.0,8.0,0.0,1.0,0.0,2.0
116.0,9.0,0.0,2.0,1.0,0.0
116.0,10.0,0.0,0.0,0.0,1.0
116.0,11.0,0.0,1.0,0.0,2.0
116.0,12.0,0.0,2.0,0.0,2.0
116.0,13.0,0.0,2.0,0.0,3.0
116.0,14.0,0.0,3.0,0.0,4.0
116.0,15.0,0.0,4.0,1.0,0.0
116.0,16.0,0.0,0.0,0.0,1.0
116.0,17.0,0.0,1.0,0.0,1.0
116.0,18.0,0.0,1.0,1.0,0.0
116.0,19.0,0.0,0.0,0.0,0.0
116.0,20.0,0.0,0.0,0.0,1.0
116.0,21.0,0.0,1.0,0.0,2.0
116.0,22.0,0.0,2.0,1.0,1.0
116.0,23.0,0.0,1.0,1.0,0.0
116.0,24.0,0.0,0.0,0.0,1.0
116.0,25.0,0.0,1.0,0.0,2.0
116.0,26.0,0.0,2.0,0.0,2.0
116.0,27.0,0.0,2.0,1.0,0.0
116.0,28.0,0.0,0.0,0.0,1.0
116.0,29.0,0.0,1.0,0.0,2.0
116.0,30.0,0.0,2.0,0.0,3.0
116.0,31.0,0.0,3.0,1.0,0.0
116.0,32.0,0.0,0.0,1.0,0.0
116.0,33.0,0.0,0.0,0.0,1.0
116.0,34.0,0.0,1.0,0.0,2.0
117.0,0.0,0.4,2.0,0.0,3.0
117.0,1.0,0.4,3.0,0.0,4.0
117.0,2.0,0.4,4.0,1.0,0.0
117.0,3.0,0.4,0.0,1.0,0.0
117.0,4.0,0.4,0.0,0.0,1.0
117.0,5.0,0.4,1.0,1.0,0.0
117.0,6.0,0.4,0.0,0.0,0.0
117.0,7.0,0.4,0.0,0.0,0.0
117.0,8.0,0.4,0.0,0.0,1.0
117.0,9.0,0.4,1.0,1.0,0.0
117.0,10.0,0.4,0.0,0.0,1.0
117.0,11.0,0.4,1.0,0.0,1.0
117.0,12.0,0.4,1.0,0.0,2.0
117.0,13.0,0.4,2.0,0.0,2.0
117.0,14.0,0.4,2.0,0.0,3.0
117.0,15.0,0.4,3.0,1.0,0.0
117.0,16.0,0.4,0.0,0.0,0.0
117.0,17.0,0.4,0.0,0.0,1.0
117.0,18.0,0.4,1.0,0.0,2.0
117.0,19.0,0.4,2.0,1.0,1.0
117.0,20.0,0.4,1.0,1.0,0.0
117.0,21.0,0.4,0.0,0.0,0.0
117.0,22.0,0.4,0.0,0.0,1.0
117.0,23.0,0.4,1.0,0.0,2.0
117.0,24.0,0.4,2.0,1.0,0.0
117.0,25.0,0.4,0.0,0.0,1.0
117.0,26.0,0.4,1.0,0.0,1.0
117.0,27.0,0.4,1.0,0.0,2.0
117.0,28.0,0.4,2.0,0.0,3.0
117.0,29.0,0.4,3.0,1.0,0.0
117.0,30.0,0.4,0.0,0.0,1.0
117.0,31.0,0.4,1.0,1.0,0.0
117.0,32.0,0.4,0.0,0.0,0.0
117.0,33.0,0.4,0.0,0.0,1.0
117.0,34.0,0.4,1.0,1.0,0.0
118.0,0.0,0.0,1.0,0.0,2.0
118.0,1.0,0.0,2.0,0.0,2.0
118.0,2.0,0.0,2.0,0.0,3.0
118.0,3.0,0.0,3.0,1.0,0.0
118.0,4.0,0.0,0.0,0.0,1.0
118.0,5.0,0.0,1.0,0.0,2.0
118.0,6.0,0.0,2.0,1.0,1.0
118.0,7.0,0.0,1.0,0.0,2.0
118.0,8.0,0.0,2.0,0.0,3.0
118.0,9.0,0.0,3.0,1.0,0.0
118.0,10.0,0.0,0.0,0.0,0.0
118.0,11.0,0.0,0.0,0.0,1.0
118.0,12.0,0.0,1.0,0.0,2.0
118.0,13.0,0.0,2.0,1.0,0.0
118.0,14.0,0.0,0.0,0.0,1.0
118.0,15.0,0.0,1.0,0.0,2.0
118.0,16.0,0.0,2.0,1.0,1.0
118.0,17.0,0.0,1.0,0.0,2.0
118.0,18.0,0.0,2.0,1.0,1.0
118.0,19.0,0.0,1.0,0.0,2.0
118.0,20.0,0.0,2.0,0.0,3.0
118.0,21.0,0.0,3.0,1.0,0.0
118.0,22.0,0.0,0.0,0.0,0.0
118.0,23.0,0.0,0.0,0.0,1.0
118.0,24.0,0.0,1.0,1.0,0.0
118.0,25.0,0.0,0.0,1.0,0.0
118.0,26.0,0.0,0.0,1.0,0.0
118.0,27.0,0.0,0.0,0.0,1.0
118.0,28.0,0.0,1.0,1.0,0.0
118.0,29.0,0.0,0.0,0.0,0.0
118.0,30.0,0.0,0.0,0.0,0.0
118.0,31.0,0.0,0.0,0.0,1.0
118.0,32.0,0.0,1.0,0.0,2.0
118.0,33.0,0.0,2.0,0.0,3.0
118.0,34.0,0.0,3.0,1.0,1.0
119.0,0.0,0.4,4.0,1.0,0.0
119.0,1.0,0.4,0.0,0.0,0.0
119.0,2.0,0.4,0.0,1.0,0.0
119.0,3.0,0.4,0.0,0.0,1.0
119.0,4.0,0.4,1.0,0.0,2.0
119.0,5.0,0.4,2.0,0.0,2.0
119.0,6.0,0.4,2.0,1.0,0.0
119.0,7.0,0.4,0.0,0.0,1.0
119.0,8.0,0.4,1.0,0.0,2.0
119.0,9.0,0.4,2.0,1.0,0.0
119.0,10.0,0.4,0.0,0.0,1.0
119.0,11.0,0.4,1.0,0.0,2.0
119.0,12.0,0.4,2.0,0.0,3.0
119.0,13.0,0.4,3.0,1.0,0.0
119.0,14.0,0.4,0.0,0.0,1.0
119.0,15.0,0.4,1.0,0.0,2.0
119.0,16.0,0.4,2.0,0.0,3.0
119.0,17.0,0.4,3.0,0.0,4.0
119.0,18.0,0.4,4.0,1.0,0.0
119.0,19.0,0.4,0.0,0.0,1.0
119.0,20.0,0.4,1.0,0.0,2.0
119.0,21.0,0.4,2.0,1.0,1.0
119.0,22.0,0.4,1.0,0.0,2.0
119.0,23.0,0.4,2.0,0.0,2.0
119.0,24.0,0.4,2.0,0.0,2.0
119.0,25.0,0.4,2.0,1.0,0.0
119.0,26.0,0.4,0.0,1.0,0.0
119.0,27.0,0.4,0.0,0.0,1.0
119.0,28.0,0.4,1.0,1.0,0.0
119.0,29.0,0.4,0.0,0.0,1.0
119.0,30.0,0.4,1.0,0.0,2.0
119.0,31.0,0.4,2.0,1.0,0.0
119.0,32.0,0.4,0.0,0.0,1.0
119.0,33.0,0.4,1.0,0.0,1.0
119.0,34.0,0.4,1.0,1.0,1.0
120.0,0.0,0.0,1.0,1.0,0.0
120.0,1.0,0.0,0.0,0.0,1.0
120.0,2.0,0.0,1.0,1.0,1.0
120.0,3.0,0.0,1.0,1.0,0.0
120.0,4.0,0.0,0.0,0.0,1.0
120.0,5.0,0.0,1.0,0.0,2.0
120.0,6.0,0.0,2.0,1.0,0.0
120.0,7.0,0.0,0.0,0.0,1.0
120.0,8.0,0.0,1.0,0.0,2.0
120.0,9.0,0.0,2.0,1.0,0.0
120.0,10.0,0.0,0.0,0.0,1.0
120.0,11.0,0.0,1.0,0.0,2.0
120.0,12.0,0.0,2.0,0.0,2.0
120.0,13.0,0.0,2.0,0.0,3.0
120.0,14.0,0.0,3.0,0.0,4.0
120.0,15.0,0.0,4.0,1.0,0.0
120.0,16.0,0.0,0.0,0.0,1.0
120.0,17.0,0.0,1.0,0.0,2.0
120.0,18.0,0.0,2.0,1.0,0.0
120.0,19.0,0.0,0.0,0.0,1.0
120.0,20.0,0.0,1.0,1.0,0.0
120.0,21.0,0.0,0.0,1.0,1.0
120.0,22.0,0.0,1.0,1.0,1.0
120.0,23.0,0.0,1.0,1.0,0.0
120.0,24.0,0.0,0.0,0.0,1.0
120.0,25.0,0.0,1.0,1.0,0.0
120.0,26.0,0.0,0.0,0.0,1.0
120.0,27.0,0.0,1.0,1.0,0.0
120.0,28.0,0.0,0.0,0.0,0.0
120.0,29.0,0.0,0.0,0.0,0.0
120.0,30.0,0.0,0.0,0.0,1.0
120.0,31.0,0.0,1.0,0.0,2.0
120.0,32.0,0.0,2.0,0.0,3.0
120.0,33.0,0.0,3.0,0.0,4.0
120.0,34.0,0.0,4.0,1.0,0.0
121.0,0.0,0.4,0.0,0.0,0.0
121.0,1.0,0.4,0.0,1.0,0.0
121.0,2.0,0.4,0.0,0.0,1.0
121.0,3.0,0.4,1.0,0.0,2.0
121.0,4.0,0.4,2.0,1.0,1.0
121.0,5.0,0.4,1.0,0.0,2.0
121.0,6.0,0.4,2.0,1.0,0.0
121.0,7.0,0.4,0.0,0.0,1.0
121.0,8.0,0.4,1.0,0.0,2.0
121.0,9.0,0.4,2.0,0.0,3.0
121.0,10.0,0.4,3.0,0.0,3.0
121.0,11.0,0.4,3.0,1.0,0.0
121.0,12.0,0.4,0.0,0.0,1.0
121.0,13.0,0.4,1.0,0.0,2.0
121.0,14.0,0.4,2.0,0.0,3.0
121.0,15.0,0.4,3.0,1.0,0.0
121.0,16.0,0.4,0.0,0.0,0.0
121.0,17.0,0.4,0.0,0.0,0.0
121.0,18.0,0.4,0.0,0.0,1.0
121.0,19.0,0.4,1.0,0.0,1.0
121.0,20.0,0.4,1.0,0.0,2.0
121.0,21.0,0.4,2.0,0.0,3.0
121.0,22.0,0.4,3.0,0.0,4.0
121.0,23.0,0.4,4.0,1.0,0.0
121.0,24.0,0.4,0.0,0.0,1.0
121.0,25.0,0.4,1.0,0.0,2.0
121.0,26.0,0.4,2.0,1.0,0.0
121.0,27.0,0.4,0.0,0.0,0.0
121.0,28.0,0.4,0.0,0.0,0.0
121.0,29.0,0.4,0.0,0.0,0.0
121.0,30.0,0.4,0.0,0.0,0.0
121.0,31.0,0.4,0.0,0.0,1.0
121.0,32.0,0.4,1.0,1.0,0.0
121.0,33.0,0.4,0.0,0.0,1.0
121.0,34.0,0.4,1.0,0.0,2.0
122.0,0.0,0.0,4.0,1.0,0.0
122.0,1.0,0.0,0.0,0.0,1.0
122.0,2.0,0.0,1.0,0.0,1.0
122.0,3.0,0.0,1.0,0.0,2.0
122.0,4.0,0.0,2.0,0.0,3.0
122.0,5.0,0.0,3.0,0.0,4.0
122.0,6.0,0.0,4.0,0.0,4.0
122.0,7.0,0.0,4.0,1.0,0.0
122.0,8.0,0.0,0.0,0.0,1.0
122.0,9.0,0.0,1.0,1.0,0.0
122.0,10.0,0.0,0.0,0.0,1.0
122.0,11.0,0.0,1.0,0.0,1.0
122.0,12.0,0.0,1.0,1.0,0.0
122.0,13.0,0.0,0.0,1.0,0.0
122.0,14.0,0.0,0.0,0.0,1.0
122.0,15.0,0.0,1.0,0.0,2.0
122.0,16.0,0.0,2.0,1.0,0.0
122.0,17.0,0.0,0.0,0.0,1.0
122.0,18.0,0.0,1.0,1.0,0.0
122.0,19.0,0.0,0.0,0.0,1.0
122.0,20.0,0.0,1.0,1.0,0.0
122.0,21.0,0.0,0.0,0.0,1.0
122.0,22.0,0.0,1.0,1.0,0.0
122.0,23.0,0.0,0.0,0.0,1.0
122.0,24.0,0.0,1.0,0.0,2.0
122.0,25.0,0.0,2.0,0.0,3.0
122.0,26.0,0.0,3.0,0.0,4.0
122.0,27.0,0.0,4.0,1.0,0.0
122.0,28.0,0.0,0.0,0.0,1.0
122.0,29.0,0.0,1.0,1.0,0.0
122.0,30.0,0.0,0.0,0.0,1.0
122.0,31.0,0.0,1.0,0.0,2.0
122.0,32.0,0.0,2.0,1.0,0.0
122.0,33.0,0.0,0.0,0.0,1.0
122.0,34.0,0.0,1.0,0.0,2.0
123.0,0.0,0.4,1.0,0.0,1.0
123.0,1.0,0.4,1.0,0.0,2.0
123.0,2.0,0.4,2.0,1.0,0.0
123.0,3.0,0.4,0.0,0.0,0.0
123.0,4.0,0.4,0.0,0.0,1.0
123.0,5.0,0.4,1.0,0.0,2.0
123.0,6.0,0.4,2.0,0.0,3.0
123.0,7.0,0.4,3.0,0.0,4.0
123.0,8.0,0.4,4.0,1.0,0.0
123.0,9.0,0.4,0.0,1.0,0.0
123.0,10.0,0.4,0.0,0.0,1.0
123.0,11.0,0.4,1.0,0.0,2.0
123.0,12.0,0.4,2.0,0.0,3.0
123.0,13.0,0.4,3.0,0.0,4.0
123.0,14.0,0.4,4.0,1.0,0.0
123.0,15.0,0.4,0.0,0.0,0.0
123.0,16.0,0.4,0.0,0.0,1.0
123.0,17.0,0.4,1.0,0.0,2.0
123.0,18.0,0.4,2.0,0.0,2.0
123.0,19.0,0.4,2.0,1.0,1.0
123.0,20.0,0.4,1.0,0.0,1.0
123.0,21.0,0.4,1.0,1.0,1.0
123.0,22.0,0.4,1.0,0.0,2.0
123.0,23.0,0.4,2.0,1.0,0.0
123.0,24.0,0.4,0.0,0.0,1.0
123.0,25.0,0.4,1.0,0.0,2.0
123.0,26.0,0.4,2.0,0.0,2.0
123.0,27.0,0.4,2.0,1.0,1.0
123.0,28.0,0.4,1.0,1.0,1.0
123.0,29.0,0.4,1.0,0.0,2.0
123.0,30.0,0.4,2.0,0.0,3.0
123.0,31.0,0.4,3.0,1.0,0.0
123.0,32.0,0.4,0.0,0.0,1.0
123.0,33.0,0.4,1.0,0.0,2.0
123.0,34.0,0.4,2.0,0.0,3.0
124.0,0.0,0.0,1.0,1.0,0.0
124.0,1.0,0.0,0.0,1.0,0.0
124.0,2.0,0.0,0.0,0.0,1.0
124.0,3.0,0.0,1.0,0.0,2.0
124.0,4.0,0.0,2.0,0.0,3.0
124.0,5.0,0.0,3.0,1.0,0.0
124.0,6.0,0.0,0.0,0.0,1.0
124.0,7.0,0.0,1.0,0.0,2.0
124.0,8.0,0.0,2.0,0.0,3.0
124.0,9.0,0.0,3.0,1.0,0.0
124.0,10.0,0.0,0.0,0.0,0.0
124.0,11.0,0.0,0.0,0.0,1.0
124.0,12.0,0.0,1.0,0.0,1.0
124.0,13.0,0.0,1.0,0.0,2.0
124.0,14.0,0.0,2.0,0.0,3.0
124.0,15.0,0.0,3.0,0.0,4.0
124.0,16.0,0.0,4.0,1.0,0.0
124.0,17.0,0.0,0.0,0.0,1.0
124.0,18.0,0.0,1.0,0.0,2.0
124.0,19.0,0.0,2.0,0.0,2.0
124.0,20.0,0.0,2.0,0.0,2.0
124.0,21.0,0.0,2.0,0.0,3.0
124.0,22.0,0.0,3.0,0.0,4.0
124.0,23.0,0.0,4.0,0.0,4.0
124.0,24.0,0.0,4.0,0.0,4.0
124.0,25.0,0.0,4.0,1.0,0.0
124.0,26.0,0.0,0.0,0.0,0.0
124.0,27.0,0.0,0.0,0.0,1.0
124.0,28.0,0.0,1.0,0.0,2.0
124.0,29.0,0.0,2.0,0.0,3.0
124.0,30.0,0.0,3.0,1.0,0.0
124.0,31.0,0.0,0.0,0.0,0.0
124.0,32.0,0.0,0.0,1.0,0.0
124.0,33.0,0.0,0.0,1.0,0.0
124.0,34.0,0.0,0.0,0.0,1.0
125.0,0.0,0.4,1.0,0.0,1.0
125.0,1.0,0.4,1.0,0.0,2.0
125.0,2.0,0.4,2.0,1.0,1.0
125.0,3.0,0.4,1.0,1.0,0.0
125.0,4.0,0.4,0.0,0.0,1.0
125.0,5.0,0.4,1.0,1.0,0.0
125.0,6.0,0.4,0.0,1.0,0.0
125.0,7.0,0.4,0.0,0.0,0.0
125.0,8.0,0.4,0.0,0.0,0.0
125.0,9.0,0.4,0.0,1.0,0.0
125.0,10.0,0.4,0.0,0.0,0.0
125.0,11.0,0.4,0.0,0.0,1.0
125.0,12.0,0.4,1.0,0.0,1.0
125.0,13.0,0.4,1.0,0.0,2.0
125.0,14.0,0.4,2.0,1.0,0.0
125.0,15.0,0.4,0.0,1.0,0.0
125.0,16.0,0.4,0.0,0.0,1.0
125.0,17.0,0.4,1.0,1.0,0.0
125.0,18.0,0.4,0.0,1.0,0.0
125.0,19.0,0.4,0.0,0.0,1.0
125.0,20.0,0.4,1.0,0.0,2.0
125.0,21.0,0.4,2.0,1.0,1.0
125.0,22.0,0.4,1.0,0.0,2.0
125.0,23.0,0.4,2.0,1.0,0.0
125.0,24.0,0.4,0.0,0.0,1.0
125.0,25.0,0.4,1.0,0.0,2.0
125.0,26.0,0.4,2.0,0.0,3.0
125.0,27.0,0.4,3.0,1.0,1.0
125.0,28.0,0.4,1.0,1.0,0.0
125.0,29.0,0.4,0.0,0.0,0.0
125.0,30.0,0.4,0.0,0.0,1.0
125.0,31.0,0.4,1.0,0.0,2.0
125.0,32.0,0.4,2.0,0.0,3.0
125.0,33.0,0.4,3.0,0.0,4.0
125.0,34.0,0.4,4.0,1.0,0.0
126.0,0.0,0.0,0.0,0.0,1.0
126.0,1.0,0.0,1.0,1.0,0.0
126.0,2.0,0.0,0.0,0.0,0.0
126.0,3.0,0.0,0.0,0.0,1.0
126.0,4.0,0.0,1.0,0.0,2.0
126.0,5.0,0.0,2.0,0.0,3.0
126.0,6.0,0.0,3.0,1.0,0.0
126.0,7.0,0.0,0.0,0.0,0.0
126.0,8.0,0.0,0.0,0.0,1.0
126.0,9.0,0.0,1.0,0.0,2.0
126.0,10.0,0.0,2.0,1.0,0.0
126.0,11.0,0.0,0.0,0.0,1.0
126.0,12.0,0.0,1.0,0.0,2.0
126.0,13.0,0.0,2.0,0.0,3.0
126.0,14.0,0.0,3.0,1.0,0.0
126.0,15.0,0.0,0.0,0.0,1.0
126.0,16.0,0.0,1.0,0.0,2.0
126.0,17.0,0.0,2.0,1.0,0.0
126.0,18.0,0.0,0.0,0.0,1.0
126.0,19.0,0.0,1.0,1.0,0.0
126.0,20.0,0.0,0.0,1.0,0.0
126.0,21.0,0.0,0.0,0.0,1.0
126.0,22.0,0.0,1.0,0.0,2.0
126.0,23.0,0.0,2.0,1.0,0.0
126.0,24.0,0.0,0.0,0.0,1.0
126.0,25.0,0.0,1.0,0.0,2.0
126.0,26.0,0.0,2.0,0.0,3.0
126.0,27.0,0.0,3.0,1.0,0.0
126.0,28.0,0.0,0.0,0.0,0.0
126.0,29.0,0.0,0.0,0.0,0.0
126.0,30.0,0.0,0.0,0.0,1.0
126.0,31.0,0.0,1.0,0.0,2.0
126.0,32.0,0.0,2.0,0.0,3.0
126.0,33.0,0.0,3.0,1.0,0.0
126.0,34.0,0.0,0.0,1.0,0.0
127.0,0.0,0.4,4.0,1.0,0.0
127.0,1.0,0.4,0.0,1.0,0.0
127.0,2.0,0.4,0.0,0.0,0.0
127.0,3.0,0.4,0.0,1.0,0.0
127.0,4.0,0.4,0.0,1.0,0.0
127.0,5.0,0.4,0.0,0.0,0.0
127.0,6.0,0.4,0.0,0.0,1.0
127.0,7.0,0.4,1.0,1.0,0.0
127.0,8.0,0.4,0.0,0.0,0.0
127.0,9.0,0.4,0.0,1.0,0.0
127.0,10.0,0.4,0.0,0.0,1.0
127.0,11.0,0.4,1.0,0.0,2.0
127.0,12.0,0.4,2.0,1.0,1.0
127.0,13.0,0.4,1.0,0.0,1.0
127.0,14.0,0.4,1.0,1.0,1.0
127.0,15.0,0.4,1.0,1.0,0.0
127.0,16.0,0.4,0.0,0.0,1.0
127.0,17.0,0.4,1.0,0.0,2.0
127.0,18.0,0.4,2.0,1.0,0.0
127.0,19.0,0.4,0.0,0.0,1.0
127.0,20.0,0.4,1.0,1.0,1.0
127.0,21.0,0.4,1.0,1.0,0.0
127.0,22.0,0.4,0.0,0.0,1.0
127.0,23.0,0.4,1.0,0.0,2.0
127.0,24.0,0.4,2.0,0.0,3.0
127.0,25.0,0.4,3.0,0.0,4.0
127.0,26.0,0.4,4.0,0.0,4.0
127.0,27.0,0.4,4.0,1.0,0.0
127.0,28.0,0.4,0.0,0.0,1.0
127.0,29.0,0.4,1.0,1.0,0.0
127.0,30.0,0.4,0.0,1.0,0.0
127.0,31.0,0.4,0.0,1.0,1.0
127.0,32.0,0.4,1.0,0.0,2.0
127.0,33.0,0.4,2.0,1.0,1.0
127.0,34.0,0.4,1.0,0.0,2.0
128.0,0.0,0.0,0.0,0.0,0.0
128.0,1.0,0.0,0.0,0.0,1.0
128.0,2.0,0.0,1.0,1.0,0.0
128.0,3.0,0.0,0.0,1.0,0.0
128.0,4.0,0.0,0.0,0.0,1.0
128.0,5.0,0.0,1.0,0.0,2.0
128.0,6.0,0.0,2.0,0.0,2.0
128.0,7.0,0.0,2.0,0.0,3.0
128.0,8.0,0.0,3.0,1.0,0.0
128.0,9.0,0.0,0.0,0.0,1.0
128.0,10.0,0.0,1.0,0.0,1.0
128.0,11.0,0.0,1.0,0.0,2.0
128.0,12.0,0.0,2.0,1.0,0.0
128.0,13.0,0.0,0.0,0.0,1.0
128.0,14.0,0.0,1.0,0.0,2.0
128.0,15.0,0.0,2.0,1.0,0.0
128.0,16.0,0.0,0.0,0.0,0.0
128.0,17.0,0.0,0.0,0.0,1.0
128.0,18.0,0.0,1.0,0.0,2.0
128.0,19.0,0.0,2.0,0.0,2.0
128.0,20.0,0.0,2.0,1.0,0.0
128.0,21.0,0.0,0.0,0.0,1.0
128.0,22.0,0.0,1.0,1.0,0.0
128.0,23.0,0.0,0.0,0.0,0.0
128.0,24.0,0.0,0.0,0.0,1.0
128.0,25.0,0.0,1.0,1.0,0.0
128.0,26.0,0.0,0.0,0.0,1.0
128.0,27.0,0.0,1.0,1.0,0.0
